Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Reves;Rally Outcome;Rest Time;Tipo de recepcion;Barrido Fuerte;Match Duration
Lo Sin Yan Happy;"-14;36 (1)";10;5;5;1335000;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Ania Setien;"-10;1 (1)";10;6;1;1335600;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Lo Sin Yan Happy;;;;
Ania Setien;Rest Time (40);10;;;1338360;14840;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (41);11;;;1353200;8640;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"2;-25 (6)";11;1;6;1351200;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Ania Setien;Backhand short service;5;Construccion;;;;;;
Lo Sin Yan Happy;"-3;14 (1)";11;2;2;1352480;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;;;
Ania Setien;"-14;-53 (3)";11;3;12;1352480;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"13;14 (2)";11;4;4;1353840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"14;-54 (1)";11;5;9;1353840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Lo Sin Yan Happy;"14;13 (1)";11;6;4;1353840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"-11;-10 (1)";11;7;4;1353840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;6 (2)";11;8;1;1353840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-13;-5 (1)";11;9;4;1353840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Attack;;;;;;
Lo Sin Yan Happy;"3;46 (1)";11;10;7;1359000;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;;;;Construccion;;Winner Ania Setien;;;;
Lo Sin Yan Happy;Rest Time (41);11;;;1361840;14160;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (42);12;;;1376000;3240;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"-2;-25 (4)";12;1;7;1374000;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Ania Setien;Backhand short service;8;Construccion;;;;;;
Lo Sin Yan Happy;"13;16 (1)";12;2;4;1375040;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (7)";12;3;12;1375040;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"-21;20 (1)";12;4;Out;1376120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;OUT SIDE;;;;Construccion;;Error Ania Setien;;;;
Lo Sin Yan Happy;Rest Time (42);12;;;1379240;10240;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (43);13;;;1389480;2160;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"2;25 (3)";13;1;7;1387480;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand short service;3;Construccion;;;;;;
Ania Setien;"-8;-15 (1)";13;2;4;1388600;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"15;12 (1)";13;3;4;1388600;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;Winner Ania Setien;;;;
Ania Setien;Rest Time (43);13;;;1391640;11880;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (44);14;;;1403520;14760;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"2;-26 (7)";14;1;6;1401520;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Ania Setien;Backhand short service;5;Construccion;;;;;;
Lo Sin Yan Happy;"-3;16 (2)";14;2;2;1402560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;;;
Ania Setien;"-14;-54 (7)";14;3;12;1402560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"11;16 (2)";14;4;4;1402560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"12;-7 (1)";14;5;1;1402560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"13;8 (2)";14;6;4;1405320;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"11;-8 (1)";14;7;1;1405320;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"15;56 (1)";14;8;12;1407720;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;;;;;;
Ania Setien;"13;-13 (2)";14;9;1;1408600;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"-14;9 (2)";14;10;1;1409720;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-14;-54 (8)";14;11;12;1409720;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"-14;11 (2)";14;12;1;1411760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (8)";14;13;12;1411760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"12;9 (1)";14;14;4;1413800;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"9;-8 (1)";14;15;1;1413800;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"0;1 (1)";14;16;3;1415600;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Ania Setien;;;;
Lo Sin Yan Happy;Rest Time (44);14;;;1418280;16440;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (45);15;;;1434720;3240;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-2;25 (6)";15;1;6;1432720;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand long service;11;Construccion;;;;;;
Ania Setien;"13;-55 (3)";15;2;9;1435040;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-3;1 (1)";15;3;2;1435040;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Unforced Ania Setien;;;;
Ania Setien;Rest Time (45);15;;;1437960;13920;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (46);16;;;1451880;10400;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"3;27 (1)";16;1;7;1449880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"-9;-54 (2)";16;2;12;1452360;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Lo Sin Yan Happy;"4;39 (1)";16;3;7;1452400;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;;;;Defence;;;;;;
Ania Setien;"-10;-55 (1)";16;4;12;1452920;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Lo Sin Yan Happy;"-15;35 (1)";16;5;5;1454520;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Ania Setien;"-15;-8 (1)";16;6;4;1454520;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"-13;9 (1)";16;7;1;1455440;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"14;-55 (4)";16;8;9;1455440;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Lo Sin Yan Happy;"14;54 (4)";16;9;12;1457720;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Ania Setien;"9;-38 (1)";16;10;5;1459160;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Lo Sin Yan Happy;"-7;1 (2)";16;11;1;1459720;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Lo Sin Yan Happy;;;;
Ania Setien;Rest Time (46);16;;;1462280;12600;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (47);17;;;1474880;27760;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-2;25 (7)";17;1;6;1472880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"11;-53 (1)";17;2;9;1475120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-3;30 (1)";17;3;6;1475120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;;;;Construccion;;;;;;
Ania Setien;"13;-6 (2)";17;4;1;1475120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Lo Sin Yan Happy;"13;6 (1)";17;5;4;1475120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"12;-5 (1)";17;6;1;1475120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Lo Sin Yan Happy;"13;7 (1)";17;7;4;1475120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"-15;-54 (3)";17;8;12;1475120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"-14;6 (3)";17;9;1;1480960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-14;-6 (1)";17;10;4;1480960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"-13;6 (2)";17;11;1;1483080;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Ania Setien;"-4;-54 (2)";17;12;11;1484480;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;11;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;16 (2)";17;13;1;1484480;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Ania Setien;"11;-9 (1)";17;14;1;1486760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;54 (5)";17;15;9;1486760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Ania Setien;"10;-55 (1)";17;16;9;1486760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Lo Sin Yan Happy;"3;31 (1)";17;17;7;1486760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;;;;Construccion;;;;;;
Ania Setien;"-13;-14 (3)";17;18;4;1486760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"-14;8 (1)";17;19;1;1491560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-14;-6 (2)";17;20;4;1491560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;6 (4)";17;21;1;1491560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Ania Setien;"-14;-55 (9)";17;22;12;1495320;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-15;55 (1)";17;23;9;1495320;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (10)";17;24;12;1495320;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;61 (1)";17;25;9;1495320;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;OUT LENGTH;;;;Construccion;;Unforced Ania Setien;;;;
Ania Setien;Rest Time (47);17;;;1502640;20040;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (48);18;;;1522680;9280;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"3;25 (6)";18;1;7;1520680;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"-9;-54 (3)";18;2;12;1523200;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Lo Sin Yan Happy;"-14;38 (1)";18;3;5;1523400;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Ania Setien;"-13;-53 (1)";18;4;12;1523920;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-11;28 (1)";18;5;5;1523920;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Ania Setien;"12;-11 (1)";18;6;1;1525480;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"13;56 (1)";18;7;12;1527160;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Ania Setien;"-12;-15 (1)";18;8;4;1527160;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-11;1 (1)";18;9;1;1527160;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Unforced Ania Setien;;;;
